@relation testData

@attribute coverage numeric
@attribute dependent_and_referenced numeric
@attribute distinct_dependent_values numeric
@attribute multi_dependent numeric
@attribute multi_referenced numeric
@attribute foreignKey {FOREIGN_KEY,UNKNOWN,NO_FOREIGN_KEY}

@data
8488077.0,0.0,292.1784792261884,3.442222298716051E-5,113.0,FOREIGN_KEY
7.153331664222612E-5,0.0,0.003029155622870125,6.884444597432102E-5,79.0,FOREIGN_KEY
1.0,96.0,34.55519603455991,3.442222298716051E-5,97.0,FOREIGN_KEY
6.168904608171742E-5,0.0,4.130666758459261E-4,3.098000068844446E-4,111.0,FOREIGN_KEY
0.006592731786639538,0.0,0.3444287632095281,6.884444597432102E-5,136.0,FOREIGN_KEY
0.06340859736547058,0.0,1.3880417197342605,6.884444597432102E-5,63.0,FOREIGN_KEY
0.5454545454545454,0.0,0.014044266978761488,1.7211111493580257E-4,73.0,FOREIGN_KEY
0.0014671218465922046,0.0,0.032115934047020754,1.0326666896148153E-4,63.0,FOREIGN_KEY
7.197055376200366E-5,0.0,4.8191112182024716E-4,2.4095556091012358E-4,111.0,FOREIGN_KEY
0.007130225576278505,0.0,0.04774362328319163,6.884444597432102E-5,111.0,FOREIGN_KEY
1.0,0.0,2.4095556091012358E-4,0.0014457333654607414,93.0,FOREIGN_KEY
1.5422261520429355E-5,0.0,1.0326666896148153E-4,4.130666758459261E-4,111.0,FOREIGN_KEY
0.026396032127889962,0.0,0.9121200647137793,3.442222298716051E-5,97.0,FOREIGN_KEY
1.1836618E7,0.0,407.44270420983787,3.442222298716051E-5,113.0,FOREIGN_KEY
3.03304476568444E-4,0.0,0.00203091115624247,1.7211111493580257E-4,111.0,FOREIGN_KEY
0.35252090557257515,0.0,38.029362156208045,3.442222298716051E-5,100.0,FOREIGN_KEY
1.0,0.0,3.098000068844446E-4,0.001273622250524939,98.0,FOREIGN_KEY
0.002210524151261541,0.0,0.01480155588447902,1.0326666896148153E-4,111.0,FOREIGN_KEY
0.05224044824778024,0.0,2.7292347939829953,3.442222298716051E-5,136.0,FOREIGN_KEY
1.0,0.0,0.12719011393755808,3.442222298716051E-5,141.0,FOREIGN_KEY
0.013246823465801569,0.0,0.00337337785274173,3.4422222987160513E-4,101.0,FOREIGN_KEY
0.02054756824160808,0.0,0.4497951877732264,3.442222298716051E-5,63.0,FOREIGN_KEY
0.212390535361897,0.0,7.33919658531548,6.884444597432102E-5,97.0,FOREIGN_KEY
5.556124830640662E-4,61.0,0.008399022408867165,6.884444597432102E-5,98.0,FOREIGN_KEY
0.08626141815488593,0.0,1.8882998864066642,3.442222298716051E-5,63.0,FOREIGN_KEY
0.08912635756967767,0.0,0.3516918522598189,3.442222298716051E-5,173.0,FOREIGN_KEY
0.054171862395607125,0.0,1.1858455819076796,6.884444597432102E-5,63.0,FOREIGN_KEY
1.0,0.0,1.0326666896148153E-4,0.00203091115624247,76.0,FOREIGN_KEY
1.0,0.0,1.7211111493580257E-4,0.0017211111493580255,87.0,FOREIGN_KEY
1.0,0.0,6.884444597432102E-5,0.0019276444872809886,80.0,FOREIGN_KEY
1.0,0.0,6.884444597432102E-5,0.001893222264293828,79.0,FOREIGN_KEY
1.5936336904443668E-4,0.0,0.0010670889126019759,1.7211111493580257E-4,111.0,FOREIGN_KEY
0.45809678291430117,0.0,0.11665691370348698,3.442222298716051E-5,101.0,FOREIGN_KEY
2.9385952197094086E-4,0.0,0.015352311452273587,6.884444597432102E-5,136.0,FOREIGN_KEY
0.004523026315789474,0.0,0.008330177962892843,1.0326666896148153E-4,102.0,FOREIGN_KEY
0.03595566369288997,0.0,0.009156311314584695,1.7211111493580257E-4,101.0,FOREIGN_KEY
1.0,167.0,52.2437093387491,3.442222298716051E-5,136.0,FOREIGN_KEY
0.8345076732914638,0.0,43.59777632439503,6.884444597432102E-5,136.0,FOREIGN_KEY
0.013031810984762806,0.0,0.08726033527245189,1.0326666896148153E-4,111.0,FOREIGN_KEY
0.006830601092896175,62.0,1.7211111493580257E-4,0.0010670889126019759,147.0,FOREIGN_KEY
8.225206144228989E-5,0.0,5.507555677945682E-4,2.4095556091012358E-4,111.0,FOREIGN_KEY
0.015879788612202093,0.0,0.10633024680733882,6.884444597432102E-5,111.0,FOREIGN_KEY
0.008023924642902433,0.0,0.3397817631062614,6.884444597432102E-5,79.0,FOREIGN_KEY
0.3766016503903645,0.0,13.119066469312589,3.442222298716051E-5,67.0,FOREIGN_KEY
1.8690191387559809E-4,0.0,3.4422222987160513E-4,2.753777838972841E-4,102.0,FOREIGN_KEY
0.7096714044376741,0.0,37.0758665794637,3.442222298716051E-5,136.0,FOREIGN_KEY
0.005731233916343176,0.0,0.022615400502564456,6.884444597432102E-5,173.0,FOREIGN_KEY
0.06863087891475231,0.0,2.3715534749234104,6.884444597432102E-5,97.0,FOREIGN_KEY
0.2564762037919161,0.0,10.860762108016935,3.442222298716051E-5,79.0,FOREIGN_KEY
2.621240034187927E-4,0.0,0.1379986919555265,6.884444597432102E-5,73.0,FOREIGN_KEY
0.015967523680649527,58.0,0.00203091115624247,4.8191112182024716E-4,141.0,FOREIGN_KEY
0.03545331529093369,0.0,0.004509311211318027,2.4095556091012358E-4,141.0,FOREIGN_KEY
0.01912568306010929,0.0,4.8191112182024716E-4,7.572889057175312E-4,147.0,FOREIGN_KEY
0.5,0.0,3.442222298716051E-5,0.0014457333654607414,66.0,FOREIGN_KEY
0.41416483313113034,0.0,2.7732263949605866,6.884444597432102E-5,111.0,FOREIGN_KEY
1.0,0.0,6.884444597432102E-5,0.001686688926370865,89.0,FOREIGN_KEY
0.013970186529306173,0.0,0.006161577914701732,1.7211111493580257E-4,82.0,FOREIGN_KEY
0.9999400421154723,1.0,52.240576916457265,6.884444597432102E-5,136.0,FOREIGN_KEY
0.0022506215379247177,136.0,0.008880933530687411,3.098000068844446E-4,173.0,FOREIGN_KEY
0.00794231882238911,0.0,0.27444838387663073,6.884444597432102E-5,97.0,FOREIGN_KEY
0.7242103753201383,0.0,25.025231489449588,6.884444597432102E-5,97.0,FOREIGN_KEY
67940.0,0.0,2.3386458297476853,3.442222298716051E-5,113.0,FOREIGN_KEY
0.0012080771524336329,0.0,0.00808922240198272,6.884444597432102E-5,111.0,FOREIGN_KEY
0.03548547013107115,0.0,18.68180097070669,3.442222298716051E-5,73.0,FOREIGN_KEY
0.05204109218707759,0.0,0.013252555850056797,1.7211111493580257E-4,101.0,FOREIGN_KEY
5.140753840143118E-6,0.0,3.442222298716051E-5,4.4748889883308664E-4,111.0,FOREIGN_KEY
0.9868360724701389,0.0,21.559808612440193,6.884444597432102E-5,194.0,FOREIGN_KEY
0.010302036993678295,0.0,0.004543733434305188,2.0653333792296306E-4,82.0,FOREIGN_KEY
0.07978852207603519,0.0,0.2722109393824653,3.442222298716051E-5,153.0,FOREIGN_KEY
0.0025575447570332483,75.0,6.884444597432102E-5,0.0019964889332553097,141.0,NO_FOREIGN_KEY
1.3517166801838335E-4,0.0,3.442222298716051E-5,0.005163333448074077,67.0,NO_FOREIGN_KEY
7.222641536689213E-7,0.0,3.442222298716051E-5,0.005645244569894323,173.0,NO_FOREIGN_KEY
0.14285714285714285,0.0,3.442222298716051E-5,0.005748511238855805,93.0,NO_FOREIGN_KEY
0.04194857916102842,0.0,0.0010670889126019759,6.540222367560497E-4,153.0,NO_FOREIGN_KEY
9.881393632232316E-7,0.0,3.442222298716051E-5,0.005335444563009879,67.0,NO_FOREIGN_KEY
0.004416498240886294,0.0,0.00203091115624247,4.8191112182024716E-4,165.0,NO_FOREIGN_KEY
3.532969672988327E-6,0.0,3.442222298716051E-5,0.005576400123920003,64.0,NO_FOREIGN_KEY
6.538388710870359E-8,0.0,3.442222298716051E-5,0.0054042890089842,85.0,NO_FOREIGN_KEY
0.045454545454545456,0.0,3.442222298716051E-5,0.005817355684830126,63.0,NO_FOREIGN_KEY
2.8312570781426955E-4,0.0,3.442222298716051E-5,0.005025644556125435,149.0,NO_FOREIGN_KEY
0.004098360655737705,0.0,3.442222298716051E-5,0.005232177894048398,61.0,NO_FOREIGN_KEY
2.9463169270621566E-7,0.0,3.442222298716051E-5,0.0059894667997659285,69.0,NO_FOREIGN_KEY
5.3810675639847944E-8,0.0,3.442222298716051E-5,0.005197755671061237,202.0,NO_FOREIGN_KEY
6.353240152477764E-4,70.0,3.442222298716051E-5,0.005094489002099756,102.0,NO_FOREIGN_KEY
0.003875968992248062,0.0,3.442222298716051E-5,0.005197755671061237,62.0,NO_FOREIGN_KEY
0.3333333333333333,0.0,3.442222298716051E-5,0.005163333448074077,76.0,NO_FOREIGN_KEY
1.0,75.0,6.884444597432102E-5,0.0019964889332553097,81.0,NO_FOREIGN_KEY
2.274536563175253E-4,69.0,6.884444597432102E-5,8.949777976661733E-4,82.0,NO_FOREIGN_KEY
4.926108374384236E-4,0.0,3.442222298716051E-5,0.005576400123920003,63.0,NO_FOREIGN_KEY
0.6,0.0,2.0653333792296306E-4,0.0013768889194864205,100.0,NO_FOREIGN_KEY
0.0012787723785166241,0.0,3.442222298716051E-5,0.005576400123920003,141.0,NO_FOREIGN_KEY
0.045454545454545456,0.0,3.442222298716051E-5,0.005714089015868644,63.0,NO_FOREIGN_KEY
3.1499039279301984E-5,0.0,3.442222298716051E-5,0.00605831124574025,55.0,NO_FOREIGN_KEY
0.2,0.0,4.130666758459261E-4,0.0012392000275377785,142.0,NO_FOREIGN_KEY
1.072655421066416E-5,0.0,4.130666758459261E-4,0.0013768889194864205,133.0,NO_FOREIGN_KEY
0.07692307692307693,0.0,3.442222298716051E-5,0.0058517779078172865,110.0,NO_FOREIGN_KEY
1.2666244458518048E-6,0.0,3.442222298716051E-5,0.006161577914701732,64.0,NO_FOREIGN_KEY
6.588778519527822E-7,0.0,3.442222298716051E-5,0.005576400123920003,167.0,NO_FOREIGN_KEY
2.257336343115124E-4,0.0,3.442222298716051E-5,0.0054042890089842,63.0,NO_FOREIGN_KEY
0.003593083314619358,0.0,0.0016522667033837045,7.228666827303707E-4,165.0,NO_FOREIGN_KEY
2.6994560596039897E-6,0.0,3.442222298716051E-5,0.005610822346907163,126.0,NO_FOREIGN_KEY
0.006289308176100629,0.0,3.442222298716051E-5,0.005817355684830126,62.0,NO_FOREIGN_KEY
0.006191950464396285,81.0,2.0653333792296306E-4,0.0010326666896148153,149.0,NO_FOREIGN_KEY
3.532969672988327E-6,0.0,3.442222298716051E-5,0.005473133454958521,82.0,NO_FOREIGN_KEY
0.5,0.0,3.442222298716051E-5,0.005301022340022719,89.0,NO_FOREIGN_KEY
0.2,65.0,3.442222298716051E-5,0.0054042890089842,60.0,NO_FOREIGN_KEY
0.0030959752321981426,0.0,1.0326666896148153E-4,0.00134246669649926,149.0,NO_FOREIGN_KEY
0.009433962264150943,0.0,6.884444597432102E-5,0.0019276444872809886,125.0,NO_FOREIGN_KEY
0.2,0.0,3.442222298716051E-5,0.005610822346907163,88.0,NO_FOREIGN_KEY
0.2,0.0,3.442222298716051E-5,0.005886200130804447,65.0,NO_FOREIGN_KEY
0.006289308176100629,0.0,3.442222298716051E-5,0.005714089015868644,125.0,NO_FOREIGN_KEY
0.14285714285714285,0.0,3.442222298716051E-5,0.005507555677945682,72.0,NO_FOREIGN_KEY
0.8333333333333334,100.0,1.7211111493580257E-4,0.0014113111424735808,81.0,NO_FOREIGN_KEY
3.532969672988327E-6,0.0,3.442222298716051E-5,0.006161577914701732,67.0,NO_FOREIGN_KEY
2.8312570781426955E-4,0.0,3.442222298716051E-5,0.005610822346907163,149.0,NO_FOREIGN_KEY
8.723339294281851E-6,70.0,3.442222298716051E-5,0.005094489002099756,52.0,NO_FOREIGN_KEY
3.645377661125693E-5,0.0,3.442222298716051E-5,0.005438711231971361,85.0,NO_FOREIGN_KEY
0.034482758620689655,0.0,3.442222298716051E-5,0.004956800110151114,61.0,NO_FOREIGN_KEY
0.2,0.0,3.442222298716051E-5,0.0054042890089842,54.0,NO_FOREIGN_KEY
1.949070780505394E-6,0.0,3.442222298716051E-5,0.0060238890227530895,174.0,NO_FOREIGN_KEY
3.532969672988327E-6,0.0,3.442222298716051E-5,0.005645244569894323,73.0,NO_FOREIGN_KEY
4.293762022533663E-6,0.0,3.442222298716051E-5,0.0059894667997659285,90.0,NO_FOREIGN_KEY
0.00819672131147541,0.0,2.0653333792296306E-4,0.0012392000275377785,147.0,NO_FOREIGN_KEY
0.0014204545454545455,0.0,3.442222298716051E-5,0.005645244569894323,66.0,NO_FOREIGN_KEY
0.07142857142857142,0.0,3.442222298716051E-5,0.0058517779078172865,58.0,NO_FOREIGN_KEY
0.005681818181818182,0.0,3.442222298716051E-5,0.005817355684830126,67.0,NO_FOREIGN_KEY
0.5,0.0,3.442222298716051E-5,0.005025644556125435,72.0,NO_FOREIGN_KEY
0.25,0.0,3.442222298716051E-5,0.005507555677945682,57.0,NO_FOREIGN_KEY
0.005668176154150078,0.0,0.01283948917421087,2.0653333792296306E-4,202.0,NO_FOREIGN_KEY
2.1468810112668315E-5,0.0,1.7211111493580257E-4,0.001273622250524939,90.0,NO_FOREIGN_KEY
0.034482758620689655,0.0,3.442222298716051E-5,0.005645244569894323,71.0,NO_FOREIGN_KEY
2.5829124307127014E-6,0.0,0.0016522667033837045,7.228666827303707E-4,202.0,NO_FOREIGN_KEY
1.987281399046105E-4,0.0,6.884444597432102E-5,0.0018588000413066676,151.0,NO_FOREIGN_KEY
0.0012750223128904757,0.0,3.4422222987160513E-4,0.00134246669649926,186.0,NO_FOREIGN_KEY
0.041666666666666664,0.0,3.442222298716051E-5,0.005782933461842965,64.0,NO_FOREIGN_KEY
0.07692307692307693,0.0,3.442222298716051E-5,0.00536986678599704,62.0,NO_FOREIGN_KEY
3.0392365437802025E-5,0.0,6.884444597432102E-5,0.002409555609101236,202.0,NO_FOREIGN_KEY
0.07692307692307693,0.0,3.442222298716051E-5,0.005714089015868644,62.0,NO_FOREIGN_KEY
0.2,0.0,3.442222298716051E-5,0.005025644556125435,66.0,NO_FOREIGN_KEY
4.797773832941515E-5,0.0,3.442222298716051E-5,0.005197755671061237,139.0,NO_FOREIGN_KEY
1.0553198674518247E-5,58.0,3.442222298716051E-5,0.0021341778252039517,199.0,NO_FOREIGN_KEY
0.014994232987312572,122.0,4.4748889883308664E-4,0.0012392000275377785,158.0,NO_FOREIGN_KEY
0.0,0.0,0.0,0.005438711231971361,76.0,NO_FOREIGN_KEY
2.9867686150353932E-5,0.0,3.442222298716051E-5,0.005645244569894323,63.0,NO_FOREIGN_KEY
1.0,0.0,3.442222298716051E-5,0.005163333448074077,66.0,NO_FOREIGN_KEY
0.0018890225627387661,0.0,0.006161577914701732,1.7211111493580257E-4,199.0,NO_FOREIGN_KEY
3.572704537334762E-4,0.0,3.442222298716051E-5,0.005610822346907163,154.0,NO_FOREIGN_KEY
0.1111111111111111,0.0,3.442222298716051E-5,0.005232177894048398,71.0,NO_FOREIGN_KEY
0.1111111111111111,0.0,3.442222298716051E-5,0.005507555677945682,71.0,NO_FOREIGN_KEY
7.804573480059315E-5,0.0,3.442222298716051E-5,0.005232177894048398,66.0,NO_FOREIGN_KEY
6.058770069675856E-5,0.0,3.442222298716051E-5,0.005301022340022719,63.0,NO_FOREIGN_KEY
3.0377593487043958E-5,0.0,3.442222298716051E-5,0.005541977900932842,62.0,NO_FOREIGN_KEY
1.0,0.0,3.442222298716051E-5,0.0060238890227530895,65.0,NO_FOREIGN_KEY
0.06666666666666667,70.0,3.442222298716051E-5,0.005094489002099756,110.0,NO_FOREIGN_KEY
0.0022988505747126436,0.0,3.442222298716051E-5,0.0058517779078172865,59.0,NO_FOREIGN_KEY
1.086330700791935E-5,0.0,3.442222298716051E-5,0.0058517779078172865,57.0,NO_FOREIGN_KEY
4.926108374384236E-4,0.0,3.442222298716051E-5,0.005335444563009879,63.0,NO_FOREIGN_KEY
1.3177557039055645E-6,0.0,6.884444597432102E-5,0.0021341778252039517,167.0,NO_FOREIGN_KEY
1.2978315829911384E-5,0.0,3.4422222987160513E-4,9.982444666276548E-4,169.0,NO_FOREIGN_KEY
7.145409074669524E-4,0.0,6.884444597432102E-5,0.001617844480396544,154.0,NO_FOREIGN_KEY
0.008281919581801052,0.0,0.018760111528002478,1.3768889194864205E-4,202.0,NO_FOREIGN_KEY
5.2434793925492044E-8,0.0,3.442222298716051E-5,0.005507555677945682,69.0,NO_FOREIGN_KEY
5.381067563984795E-7,100.0,3.4422222987160513E-4,0.00134246669649926,202.0,NO_FOREIGN_KEY
0.0012787723785166241,0.0,3.442222298716051E-5,0.006161577914701732,141.0,NO_FOREIGN_KEY
0.3333333333333333,0.0,3.442222298716051E-5,0.0059894667997659285,72.0,NO_FOREIGN_KEY
0.2,0.0,3.442222298716051E-5,0.005610822346907163,66.0,NO_FOREIGN_KEY
6.053757365404794E-5,90.0,2.0653333792296306E-4,0.0011015111355891364,163.0,NO_FOREIGN_KEY
0.034482758620689655,0.0,3.442222298716051E-5,0.005473133454958521,132.0,NO_FOREIGN_KEY
